30,0.242654948633035,4.10721365455362,4.24474797463782,4.39271820613068,4.22603474581482,4.26171172695784,4.36578458976018,4.17964778928496,4.34784901221671,4.31861603275342
30,0.255890018602996,4.20290976800423,4.22510618797012,4.34007520988554,4.31757831990603,4.360787399882,4.00590503312447,4.38369854342312,4.47961155512216,4.14186269025712
30,4.46683612763581,4.19805227694408,4.36789066499483,4.33712135994083,4.47624395142114,4.23014040334705,4.33116198167647,4.37541936345004,4.40985581812559,4.25084503277211
30,0.219509137635158,4.36737574362697,4.3335847892635,4.26276884954685,4.31867250061029,4.38530169438666,4.39552188145988,4.43906761748285,4.31862103710452,4.34863732582378
30,4.49389766855216,4.30073800354439,4.0319567091836,4.43807442179397,4.16658195258009,4.26428665173933,4.18405882806,4.34787753690622,4.1254286908341,4.29469831589827
30,4.57745268104406,4.2093007518584,4.48552958997454,4.40708282041216,4.31093483669667,4.30044931922854,4.44482346009458,4.23269625319041,4.45378264758294,4.26402684129257
30,4.44404155797575,4.33827793194418,4.34025794054852,4.33820725967017,4.25273317765119,4.33746077421529,4.39573869169298,4.34464244603311,4.33780696451203,4.2464049952119
30,4.52069027011669,4.21984415782847,4.03451400280689,4.11363315725729,3.97211505459096,4.22912240018387,4.25078459356227,4.2685757210636,4.07780846106243,4.26186500683794
30,4.48374692622782,4.30593595987385,4.42682293491426,4.22303342914977,4.36634175987553,4.17328923337973,4.35337951008825,4.25250232588398,4.43972781765108,3.93519675636863
30,4.45937904954906,4.29124389310708,4.41630309194272,4.48423564496638,4.42178496112524,4.4041486385869,4.37231979336589,4.28466627354937,0.31298115314729,4.44465032944441
30,0.249125002842678,4.47561080232402,4.21864239495891,4.37621390669521,4.15802587210924,4.27902494030272,4.26863634576068,4.1439545597261,4.24504330487644,4.10745768949445
30,0.257065652479642,4.20638470767833,4.30028756509175,4.34815540238017,4.30674710653956,4.32161807923122,4.16484695053037,4.26960989941529,4.31284221132767,4.27105096260695
30,4.54576165279313,4.14050385202158,4.26981921511087,3.94522655824661,4.30639601792105,4.26596171783191,4.2692380132581,3.91760387206319,4.22142281396756,4.17814306686775
30,0.183635652241276,4.03512473099798,4.37209704245765,4.30700256293039,4.35152270538008,4.45594767001978,4.4289011869111,4.28307182487873,4.36222741468961,4.4633884993525
30,0.221095411813599,4.20353440542524,4.08180534911812,4.38724595746205,4.34188917203692,4.34531368695727,4.29757129149253,4.23476139442227,4.33949860376628,4.23113922871471
30,0.180731978147403,4.42952336543416,4.46243598753309,4.19522776537849,4.39693728060965,4.31054539177451,4.25629130789305,4.23186344959532,4.30398036329113,4.25118531623394
30,4.39177960879111,4.42769887775766,4.16672625505442,4.23841122693434,4.39167082256363,4.19857574458223,4.16274098026689,4.50280357975181,4.08201220391142,4.42584892937028
30,4.47643023349407,4.10859944029387,4.28620236121371,4.04523061154661,4.2017211293509,4.14855520939789,4.2375244715001,4.22692783981598,4.20112435454752,4.19977822886428
30,0.202136999406679,4.19093328962962,4.21429016218597,4.1585337324252,4.15584432463142,4.16976443905031,4.11858505682821,4.1852479164841,4.07483755411994,4.13039209368389
